# Node Results
NodeID,X,Y,Z,Ux,Uy,Uz
400,1,5.21604827037e-05,1334316.48172,5.75868232763e-06
401,1,5.02309087319e-05,1089059.16733,4.70802012829e-06
402,1,5.48439825957e-05,426774.169536,1.77742631572e-06
403,1,6.56835661528e-05,458534.94283,1.90462910118e-06
404,1,5.16897470125e-05,1086142.37006,4.54432255529e-06
405,1,5.63510519433e-05,408263.607789,1.6864979132e-06
406,1,5.67170594878e-05,427352.534766,1.85125482682e-06
407,1,9.38142627818e-05,1476243.98326,6.40263973916e-06
408,1,5.12375873749e-05,1217550.61213,5.0981816743e-06
409,1,5.12087064232e-05,592894.660702,2.46836235344e-06
410,1,5.12126577942e-05,1957543.30472,8.46087908902e-06
411,1,0.00010104553148,1030763.76655,4.28981585597e-06
412,1,3.53788797459e-05,878197.540914,3.68911813504e-06
413,1,5.32192799847e-05,703607.940257,2.92350960196e-06
414,1,5.05582689894e-05,750535.404819,3.30736488156e-06
415,1,7.75622381177e-05,734043.338111,3.04531934371e-06
416,1,5.10214537206e-05,616031.374477,2.56816226692e-06
417,1,4.81828329974e-05,859847.465764,3.7267820406e-06
418,1,0.000109581957501,754389.285774,3.20499666631e-06
419,1,5.6336762675e-05,326075.400135,1.35377888595e-06
420,1,5.6336762675e-05,440752.272776,1.92281125281e-06
421,1,6.99588355072e-05,2726342.95626,1.14783341298e-05
422,1,5.15061156329e-05,890932.438572,3.69112726521e-06
423,1,9.61861582422e-05,1905137.72217,8.10571635656e-06
424,1,6.84882305674e-05,991850.372061,4.17541279409e-06
425,1,5.39517677961e-05,1333199.43847,5.57425488624e-06
426,1,5.22076601409e-05,1262099.90372,5.55905007146e-06
427,1,9.24274073522e-05,155709.445557,6.64480494311e-07
428,1,0.000105799224693,1156327.4903,4.8416037881e-06
429,1,5.39366944104e-05,666347.369628,2.88525750014e-06
430,1,5.51929100806e-05,2298847.44801,9.92993839664e-06
431,1,3.6692419392e-05,286568.99746,1.18298966757e-06
432,1,5.57372010899e-05,407619.790051,1.68596033739e-06
433,1,5.57372010899e-05,516367.341871,2.18945505163e-06
434,1,7.53947861074e-05,2722442.09785,1.1482788679e-05
435,1,9.19804927382e-05,2016803.43807,8.75091997924e-06
436,1,4.85828812884e-05,705357.403537,2.92444977457e-06
437,1,5.9498124199e-05,1686530.23287,7.16554945694e-06
438,1,6.94880850616e-05,1017693.12907,4.28223940866e-06
439,1,9.5149806574e-05,1819891.99529,7.70218361135e-06
440,1,7.12355065801e-05,693786.438715,2.89865913365e-06
441,1,8.79208279093e-05,1094999.84698,4.59048464588e-06
442,1,7.19551648865e-05,704975.491084,2.97636461472e-06
443,1,6.18773065427e-05,345379.445113,1.44014819299e-06
444,1,6.90800631033e-05,625793.641863,2.64927017242e-06
445,1,5.20838349061e-05,2822194.64611,1.22832614055e-05
446,1,7.14566861353e-05,1308966.1145,5.51827318658e-06
447,1,5.50984588747e-05,1575143.75553,6.56798166481e-06
448,1,5.3165073487e-05,2187668.64577,9.32747657924e-06
449,1,5.08921823591e-05,708039.267878,3.03448279126e-06
450,1,6.94880850616e-05,637032.077027,2.66150684926e-06
451,1,8.86563063545e-05,547623.114766,2.26651997444e-06
452,1,5.08726341783e-05,455781.84282,1.88980309377e-06
453,1,5.24446112972e-05,1330854.36722,5.61648656658e-06
454,1,8.30603132798e-05,1418839.81504,5.9928078159e-06
455,1,8.47664867973e-05,642629.407214,2.66026807762e-06
456,1,7.65600034158e-05,1579015.34975,6.65332752249e-06
457,1,6.76487639464e-05,1047747.81783,4.4816659925e-06
458,1,9.26997510311e-05,1485329.3742,6.4749487541e-06
459,1,4.58245655567e-05,2127642.67251,8.93034897954e-06
460,1,4.80198145679e-05,1807795.72635,7.60622712294e-06
461,1,7.05957839776e-05,1308754.41091,5.55697031496e-06
462,1,6.84477368609e-05,1097682.11048,4.73668928466e-06
463,1,4.92053112529e-05,230753.089851,9.59034604246e-07
464,1,6.57479766016e-05,1290010.76017,5.50228047204e-06
465,1,8.11006911129e-05,1751133.30012,7.53897089876e-06
466,1,3.25607081847e-05,1013016.24382,4.21748190197e-06
467,1,6.58274158288e-05,950822.252702,4.03907912624e-06
468,1,6.86394370614e-05,1981028.0807,8.38274077723e-06
469,1,6.73274772518e-05,1218676.22711,5.14848094216e-06
470,1,6.95137239216e-05,1487333.37704,6.31061888765e-06
471,1,6.72468934605e-05,942178.708709,4.01717575726e-06
472,1,4.90628962476e-05,2085659.81237,8.74963778058e-06
473,1,4.80659540086e-05,346150.573249,1.47830100646e-06
474,1,8.36146262354e-05,614573.20586,2.57278462701e-06
475,1,9.16738301619e-05,1866499.36259,8.21252017833e-06
476,1,9.08768831118e-05,2207013.7822,9.59414558297e-06
477,1,7.74609067191e-05,946991.431955,4.01495197843e-06
478,1,6.40974547796e-05,2364989.93799,9.94714173877e-06
479,1,5.0198519012e-05,1350429.84958,5.62137572987e-06
480,1,6.04290616888e-05,1402983.69217,5.93476699085e-06
481,1,5.27975358858e-05,1749135.0706,7.46925118026e-06
482,1,8.00584219624e-05,915161.036935,3.87200448997e-06
483,1,4.73685756565e-05,285941.056796,1.18730432956e-06
484,1,8.31237861383e-05,619412.640365,2.57552251593e-06
485,1,3.01521989732e-05,1264298.81558,5.25981824424e-06
486,1,5.48545422265e-05,1449461.10451,6.15137792757e-06
487,1,2.73688744418e-05,349463.422802,1.44345572064e-06
488,1,6.91761654003e-05,1492786.45154,6.32386460212e-06
489,1,5.14714745753e-05,662646.390271,2.89312298226e-06
490,1,5.14714745753e-05,418905.87024,1.7395299287e-06
491,1,7.85478502548e-05,1472818.57415,6.25499134172e-06
492,1,4.61245571535e-05,277043.51816,1.14803474516e-06
493,1,4.78772800903e-05,2754037.65986,1.19995871399e-05
494,1,1.68597771205e-05,1153721.37164,5.66748716398e-06
495,1,4.66862217847e-05,269966.437158,1.11771803824e-06
496,1,9.27245404614e-05,438864.636175,1.81518892438e-06
497,1,4.41987577629e-05,274707.502987,1.13898878095e-06
498,1,4.75065839543e-05,2793482.59657,1.21490285358e-05
499,1,8.9507780988e-05,260844.625082,1.09209204043e-06
500,1,6.02217264863e-05,1308521.83907,5.47568658815e-06
501,1,6.20018195716e-05,721405.432861,3.06882502738e-06
502,1,5.19594546634e-05,1498471.3494,6.35175995657e-06
503,1,7.43179757368e-05,1389648.78036,5.8861615933e-06
504,1,5.37498020121e-05,1224600.92394,5.22660942817e-06
505,1,8.77419391306e-05,382710.179551,1.5889989855e-06
506,1,6.70544165771e-05,2351017.66827,1.00366039986e-05
507,1,8.67005983583e-05,551696.629138,2.27936006401e-06
508,1,8.73664455816e-05,387939.776452,1.6045831946e-06
509,1,8.97158252594e-05,366099.116298,1.51108214822e-06
510,1,7.83970591337e-05,939840.065935,3.97428268917e-06
511,1,4.87962104824e-05,1405606.53214,5.89731894079e-06
512,1,6.7428447933e-05,2273834.93699,9.68872665627e-06
513,1,6.66884109902e-05,644331.99798,2.72209239531e-06
514,1,4.20716922491e-05,326634.582183,1.34801604011e-06
515,1,6.30629928582e-05,1929547.70286,8.1796171969e-06
516,1,7.87577338114e-05,469680.860306,1.93864411601e-06
517,1,7.84094508512e-05,699546.611484,2.9646095415e-06
518,1,5.07351212045e-05,2279346.31537,9.80434129523e-06
519,1,5.99953826508e-05,1255452.83145,5.49385946888e-06
520,1,8.47864027408e-05,1210180.7548,5.22802149905e-06
521,1,4.68531091876e-05,1745001.16279,7.37671396983e-06
522,1,7.93628583914e-05,946291.135809,4.01080393614e-06
523,1,6.5341371695e-05,910386.049681,3.90145359791e-06
524,1,6.97994569409e-05,997698.408434,4.17147307667e-06
525,1,8.58422060593e-05,1164290.6252,5.06684141568e-06
526,1,3.62318542323e-05,263704.656339,1.08851412032e-06
527,1,6.71472916383e-05,1342536.39409,5.69501590472e-06
528,1,6.30203175051e-05,959937.303433,4.10938598055e-06
529,1,7.79815182117e-05,565109.354635,2.50822174317e-06
530,1,4.18591661973e-05,300667.298953,1.24095083194e-06
531,1,7.69349734812e-05,384275.421311,1.5865199308e-06
532,1,5.55170937899e-05,1178108.17399,5.02468210201e-06
533,1,7.22349886312e-05,643326.7729,2.96537692577e-06
534,1,7.97277859422e-05,1485146.83075,6.31100641973e-06
535,1,4.25240252528e-05,264337.669968,1.09122188879e-06
536,1,7.16753203439e-05,433670.617445,1.79957015504e-06
537,1,6.05434123309e-05,626813.275974,2.60053805393e-06
538,1,5.12813186087e-05,1096909.853,4.57766365759e-06
539,1,4.59176391926e-05,283383.432106,1.17103244485e-06
540,1,8.54879519733e-05,2628969.26775,1.1626729152e-05
541,1,2.70818384614e-05,387953.050628,1.60142844799e-06
542,1,6.51930054823e-05,1342995.01812,5.69057829162e-06
543,1,4.81093011847e-05,1731474.92859,7.47204953914e-06
544,1,2.9513745339e-05,363404.417409,1.50000741063e-06
545,1,4.77167668345e-05,289433.621475,1.20735577663e-06
546,1,2.93124974686e-05,299425.682995,1.23910868386e-06
547,1,5.62039838814e-05,468643.251566,1.96276383567e-06
548,1,7.14780104292e-05,578888.376569,2.39020235845e-06
549,1,6.44142011396e-05,551761.998103,2.34896879687e-06
550,1,7.06591219181e-05,853977.28344,3.82433946052e-06
551,1,4.21320232189e-05,1498690.1027,6.39182319575e-06
552,1,4.21354083437e-05,311188.632179,1.28436696784e-06
553,1,4.21354083437e-05,258991.237589,1.07142736072e-06
554,1,4.42329680927e-05,1090176.3823,4.68167625546e-06
555,1,5.42401441181e-05,1662436.02357,7.18905647479e-06
556,1,2.89796231478e-05,393102.305811,1.62232997895e-06
557,1,5.03888712048e-05,245369.419369,1.01480187915e-06
558,1,5.03843822039e-05,2169791.53235,9.2311387551e-06
559,1,4.98839870823e-05,274248.269911,1.13451741224e-06
560,1,5.78555821834e-05,251751.509741,1.04964135407e-06
561,1,5.52705111643e-05,2678440.72652,1.15977049412e-05
562,1,3.61312152383e-05,306296.008374,1.26715400456e-06
563,1,4.90682506507e-05,1517002.74248,6.37647464708e-06
564,1,3.82070583495e-05,1267595.38831,5.7622628849e-06
565,1,6.75513551968e-05,557595.253092,2.36925815917e-06
566,1,4.94975694776e-05,261595.00629,1.07968616786e-06
567,1,6.36987134401e-05,692355.434273,3.00377727489e-06
568,1,5.33360209104e-05,905384.697441,3.83823569612e-06
569,1,3.71965179737e-05,197879.964806,8.16696766171e-07
570,1,5.02301573009e-05,1545712.12214,6.46571803695e-06
571,1,7.04573666424e-05,692833.211243,2.96906081011e-06
572,1,7.04573666424e-05,491022.407424,2.05472587095e-06
573,1,6.20641610222e-05,367252.120265,1.5257140409e-06
574,1,4.88558507024e-05,195928.702801,8.09310172277e-07
575,1,4.91391485132e-05,239372.007868,9.89847554137e-07
576,1,4.20975592469e-05,1207111.24804,5.1638823946e-06
577,1,6.81171878052e-05,2347286.47991,9.96839790125e-06
578,1,7.93527242739e-05,678750.264064,2.80119170947e-06
579,1,4.20252628327e-05,1341394.24356,5.75165465146e-06
580,1,7.7271973531e-05,932318.851318,4.03397896386e-06
581,1,4.9316749317e-05,248512.031621,1.02567430509e-06
582,1,8.02089938743e-05,898451.271334,3.76337050663e-06
583,1,5.21028345332e-05,1210781.07569,5.4430124822e-06
584,1,5.97016822845e-05,2281793.68467,9.86129160412e-06
585,1,2.70197000211e-05,869050.98845,3.83921858366e-06
586,1,5.14467423536e-05,1775950.76974,7.64713098558e-06
587,1,5.84819330393e-05,1494716.42744,6.46101968998e-06
588,1,3.63739049211e-05,1092137.18097,4.86999878358e-06
589,1,2.87001896004e-05,272621.666434,1.12511118646e-06
590,1,4.47906932318e-05,333374.976003,1.37742584688e-06
591,1,5.39972671044e-05,925871.732643,3.9297348727e-06
592,1,6.31377513017e-05,525058.186343,2.20307622012e-06
593,1,4.24391345106e-05,214525.62556,8.85628246957e-07
594,1,5.92975172827e-05,2107491.10576,8.92572505437e-06
595,1,7.50617178975e-05,1860103.02906,7.84269022884e-06
596,1,4.9393078837e-05,1532829.08726,6.52519274891e-06
597,1,3.03749820823e-05,2565115.50096,1.18615753254e-05
598,1,7.63763410049e-05,684347.853514,2.83857514613e-06
599,1,7.22644297435e-05,1008967.05991,4.2921555983e-06
600,1,6.46406365381e-05,2402113.75427,1.01691255817e-05
601,1,7.13071479808e-05,1528361.40528,6.51691357921e-06
602,1,7.6473758671e-05,371666.259011,1.54157323086e-06
603,1,5.79348785646e-05,713990.631931,3.06725892073e-06
604,1,7.1648387448e-05,735054.686929,3.28537042029e-06
605,1,4.60473463195e-05,1257942.26387,5.36393563407e-06
606,1,7.19995914673e-05,513203.788771,2.11905794498e-06
607,1,4.50269249293e-05,2472498.2989,1.06164025343e-05
608,1,5.80333512469e-05,313809.832606,1.29668783475e-06
609,1,2.5214746668e-05,2807695.3263,1.2116072777e-05
610,1,7.14115359566e-05,2669392.38849,1.13428050555e-05
611,1,4.17518026745e-05,285691.320228,1.17907763318e-06
612,1,6.63424191838e-05,1709260.11322,7.26922274806e-06
613,1,7.3897524242e-05,584558.247751,2.52638925841e-06
614,1,2.51914254983e-05,2876435.3833,1.23838215872e-05
615,1,7.42568357256e-05,393729.107187,1.62902475106e-06
616,1,7.10101878708e-05,293729.079002,1.23504416178e-06
617,1,4.24204381878e-05,2221960.47252,9.52827182963e-06
618,1,4.26792033499e-05,583491.520659,2.50510213764e-06
619,1,6.57372445973e-05,2256518.64248,9.52914759958e-06
620,1,2.52214880889e-05,250691.465541,1.03560657911e-06
621,1,6.43980984806e-05,409449.409739,1.68980093785e-06
622,1,2.50075335673e-05,2829521.70075,1.21714075293e-05
623,1,6.12774902951e-05,1467634.32198,6.42280290412e-06
624,1,6.61323168085e-05,2808168.98218,1.19592255024e-05
625,1,2.85497456613e-05,2303066.73307,1.11410579574e-05
626,1,3.7404331132e-05,1221759.74631,5.6358181454e-06
627,1,2.52395705131e-05,1940935.05722,8.12323182615e-06
628,1,5.94456595754e-05,490820.526151,2.04770596983e-06
629,1,6.66713792926e-05,1152382.78808,4.84499426117e-06
630,1,6.92642734635e-05,371138.750174,1.53182330901e-06
631,1,2.51981606841e-05,267788.31856,1.17789614736e-06
632,1,2.51981606841e-05,240818.687746,9.95037124233e-07
633,1,8.37146361892e-05,105989.524108,4.44040242799e-07
634,1,8.30268305207e-05,186214.768248,7.79485237179e-07
635,1,4.19975049923e-05,431435.122556,1.78082453004e-06
636,1,6.65425948843e-05,1976706.7314,8.54447482924e-06
637,1,4.74592342405e-05,1246205.01981,5.34224267863e-06
638,1,6.57473099201e-05,1177349.68776,5.06854937979e-06
639,1,6.06251871746e-05,1469830.15829,6.41081846383e-06
640,1,6.95034642296e-05,1859073.07646,7.88953916172e-06
641,1,6.42714672586e-05,644530.900146,2.7602029157e-06
642,1,6.77668596914e-05,370348.574459,1.55576812873e-06
643,1,6.32106856571e-05,2266587.48874,9.81192420681e-06
644,1,4.33120431712e-05,1501811.75622,6.68614192982e-06
645,1,6.8257319414e-05,382404.682444,1.62973794748e-06
646,1,6.36374976619e-05,1415025.26178,6.03325607839e-06
647,1,6.36374976619e-05,1513267.7355,6.52393460007e-06
648,1,6.7321286303e-05,369402.208329,1.53336318015e-06
649,1,6.3238882337e-05,552889.93682,2.3273194154e-06
650,1,2.4984165604e-05,221492.857285,9.20171544796e-07
651,1,6.19154062564e-05,1983184.06889,8.42515853521e-06
652,1,6.32132603934e-05,895917.558002,3.79081830943e-06
653,1,5.80832087795e-05,1258441.22822,5.40604823585e-06
654,1,6.46434558373e-05,429620.026507,1.77321987719e-06
655,1,6.26006977498e-05,445458.797773,1.85786995174e-06
656,1,7.9877444685e-05,442113.777692,1.82518959962e-06
657,1,4.12977585989e-05,292721.002794,1.20893692504e-06
658,1,6.93926825805e-05,422744.704669,1.74834956684e-06
659,1,4.01206910142e-05,858103.660444,3.58667093875e-06
660,1,6.35687165446e-05,1968521.02706,8.37835321584e-06
661,1,6.66706768013e-05,338086.016416,1.39912706071e-06
662,1,6.85545555339e-05,318138.294083,1.33715550494e-06
663,1,6.99116317227e-05,661813.439235,2.74664462038e-06
664,1,6.89153012382e-05,1859314.22973,7.91196398186e-06
665,1,6.6545490992e-05,2197131.04913,9.57275459867e-06
666,1,6.74409530599e-05,2364472.51773,1.01770641987e-05
667,1,5.72413161984e-05,1537009.85337,6.43728812316e-06
668,1,4.35816296031e-05,778088.288675,3.32394999421e-06
669,1,6.71690026184e-05,1184234.71441,5.0723639174e-06
670,1,6.04669331761e-05,1263649.03633,5.33495246357e-06
671,1,6.78047016601e-05,1210218.11886,5.1589859024e-06
672,1,6.06339626786e-05,2065779.45678,8.81993483333e-06
673,1,4.32835576204e-05,335871.873932,1.38647069107e-06
674,1,6.64909515826e-05,2598635.22425,1.11597147738e-05
675,1,6.43967319459e-05,441309.476712,1.85265181274e-06
676,1,6.54298913422e-05,626133.160334,2.63473693163e-06
677,1,6.02360733262e-05,388400.874044,1.60491334252e-06
678,1,2.77981660152e-05,2773741.5403,1.27977016883e-05
679,1,6.41106027461e-05,2241201.2297,9.65037926279e-06
680,1,4.2481109366e-05,746804.017156,3.18228724079e-06
681,1,6.36625892744e-05,608634.386773,2.51188818669e-06
682,1,6.40165101285e-05,371928.211934,1.53660303085e-06
683,1,6.28271964991e-05,452400.440559,1.87086217701e-06
684,1,6.86437741996e-05,366892.684788,1.52073448973e-06
685,1,6.47087525976e-05,806878.918298,3.45194597163e-06
686,1,6.07712548271e-05,814312.447731,3.45557794604e-06
687,1,6.08709662778e-05,1232131.41998,5.19574646315e-06
688,1,6.68952427501e-05,542354.515796,2.23880417288e-06
689,1,6.85435431034e-05,1357709.76547,5.69508059654e-06
690,1,4.48086586916e-05,2629374.80625,1.14876574102e-05
691,1,6.64277466444e-05,445066.806426,1.84089263738e-06
692,1,6.78321622255e-05,641071.442335,2.71511413776e-06
693,1,6.78321622255e-05,374268.020352,1.54888271909e-06
694,1,6.17940265701e-05,1838857.62276,7.81902164634e-06
695,1,6.23773661098e-05,540632.523181,2.2649112947e-06
696,1,8.04625125592e-05,144501.042084,5.97444297251e-07
697,1,6.58238792202e-05,1086153.51153,4.53246353724e-06
698,1,6.45433982833e-05,572886.319513,2.38728559942e-06
699,1,7.18764219735e-05,362998.469794,1.49824901487e-06
700,1,4.17423726191e-05,336853.600583,1.41517718256e-06
701,1,2.69653631249e-05,869050.990657,3.83921859447e-06
702,1,4.82118978891e-05,1558701.59704,6.58718793628e-06
703,1,3.1867044836e-05,263054.191208,1.09118864368e-06
704,1,3.02389346767e-05,992984.539637,4.4960658404e-06
705,1,3.30335245241e-05,268206.487741,1.11316976125e-06
706,1,6.74980065756e-05,1583530.19582,6.76653449735e-06
707,1,2.4781782318e-05,290245.79064,1.2040382344e-06
708,1,3.08342836985e-05,2413935.65253,1.16811464292e-05
709,1,4.14774227154e-05,2954570.13014,1.26998174802e-05
710,1,6.44339335361e-05,1082474.6151,4.53497803006e-06
711,1,6.11970625264e-05,900640.806283,3.83972749734e-06
712,1,4.26217235825e-05,362273.861053,1.50306086093e-06
713,1,4.00651398515e-05,2881153.93112,1.25472038703e-05
714,1,3.6604384842e-05,1943912.08167,8.17341401094e-06
715,1,2.20733369934e-05,476476.151673,2.14347117115e-06
716,1,6.22277969954e-05,2772095.44309,1.18119657782e-05
717,1,3.99032825964e-05,336821.560975,1.43600963665e-06
718,1,6.33588766593e-05,717601.643626,3.03528525512e-06
719,1,3.63558999078e-05,992984.53968,4.49606584088e-06
720,1,3.63330083154e-05,2544736.20301,1.08195551956e-05
721,1,4.1600843593e-05,339748.732625,1.42776321919e-06
722,1,6.16842400499e-05,1419001.23637,6.14328878291e-06
723,1,3.66099671207e-05,345222.95422,1.44729227681e-06
724,1,4.08281361329e-05,442563.828243,1.82685344678e-06
725,1,6.22382675575e-05,1973017.95893,8.38056791243e-06
726,1,1.99386619378e-05,538723.455556,2.30566767084e-06
727,1,4.0688578055e-05,385903.174426,1.59324083987e-06
728,1,4.0688578055e-05,358187.181258,1.54691624115e-06
729,1,3.62935225388e-05,1946372.93299,8.13334573219e-06
730,1,3.93533796332e-05,2469428.89223,1.07845133056e-05
731,1,3.97279581192e-05,388533.151511,1.6040582507e-06
732,1,3.62609572986e-05,1926769.35411,8.10054240337e-06
733,1,3.62990574101e-05,304615.106138,1.25777302367e-06
734,1,3.62990574101e-05,340293.630461,1.44275121185e-06
735,1,2.15999272049e-05,340056.769644,1.40993415824e-06
736,1,3.25304684038e-05,1092137.18138,4.8699987858e-06
737,1,5.72968398806e-05,1776104.7846,7.62458523052e-06
738,1,6.34327323449e-05,2522755.4135,1.07028257832e-05
739,1,7.39023354223e-05,222118.173979,9.21362733233e-07
740,1,2.89410438342e-05,992984.537534,4.49606583249e-06
741,1,6.06251871746e-05,1411639.11624,6.12751419357e-06
742,1,6.51993166432e-05,664798.539732,2.78278907621e-06
743,1,2.07334375089e-05,482243.431525,2.22244734609e-06
744,1,3.28798211614e-05,290741.166235,1.20113886672e-06
745,1,3.89661070423e-05,308827.661134,1.33027248216e-06
746,1,3.08307231215e-05,273553.087551,1.13251293204e-06
747,1,3.60556665156e-05,279923.180399,1.17878295376e-06
748,1,6.38822245495e-05,668083.822819,2.85550502799e-06
749,1,6.32079346825e-05,2205563.45008,9.49536349133e-06
750,1,5.22211835239e-05,749283.189499,3.1739313521e-06
751,1,4.0625615689e-05,994962.902215,4.15548768999e-06
752,1,2.88212590159e-05,476476.154199,2.14347118242e-06
753,1,4.08644111292e-05,837947.725115,3.72172205128e-06
754,1,4.38104404749e-05,1092137.18044,4.86999878182e-06
755,1,3.98266571371e-05,1036410.59494,4.34464723018e-06
756,1,4.13267080537e-05,334553.17649,1.43614701052e-06
757,1,6.49123706e-05,687289.405093,2.86204361471e-06
758,1,2.00617562021e-05,342582.03808,1.4213270402e-06
759,1,6.26751810378e-05,969078.919952,4.13589700825e-06
760,1,6.23599132187e-05,727550.507149,3.09237213605e-06
761,1,6.25701292837e-05,927892.164757,4.07499117454e-06
762,1,2.85430600072e-05,281999.585082,1.17241760777e-06
763,1,6.55343550087e-05,1259344,5.34813434246e-06
764,1,6.67826876925e-05,2322849.71391,9.87752863554e-06
765,1,6.27551346926e-05,2796369.39941,1.19164938889e-05
766,1,7.39866558032e-05,1362840.42863,5.67508703203e-06
767,1,6.97993501063e-05,2078648.86051,8.7696348546e-06
768,1,1.96295193776e-05,368963.395371,1.52282391377e-06
769,1,1.96295193776e-05,1280652.06243,5.50030558046e-06
770,1,4.01621702715e-05,867774.604459,3.94642782505e-06
771,1,5.6731152427e-05,869050.991184,3.83921859562e-06
772,1,4.49665049852e-05,1013511.16273,4.55169002861e-06
773,1,6.08988243019e-05,1345325.60283,5.69952718574e-06
774,1,4.06879940123e-05,2580767.84351,1.14447999187e-05
775,1,6.88011083124e-05,256528.753984,1.05920366154e-06
776,1,6.82148372686e-05,389359.199642,1.61456446235e-06
777,1,4.12763625494e-05,2659036.50461,1.17214901815e-05
778,1,4.0759109859e-05,1516037.2643,6.55531588729e-06
779,1,2.01321164682e-05,584715.346125,2.73793831251e-06
780,1,6.14482444468e-05,1344696.45616,5.67812506365e-06
781,1,5.6867547592e-05,901535.786279,3.80671176342e-06
782,1,5.68009438702e-05,408392.240489,1.71531287004e-06
783,1,4.04963742768e-05,370475.38885,1.58054706845e-06
784,1,1.94681213151e-05,383193.028247,1.58185039586e-06
785,1,4.03184439115e-05,305923.491323,1.27530295736e-06
786,1,2.8089582288e-05,1013511.1624,4.55169002826e-06
787,1,4.04215754035e-05,368330.881312,1.52813368774e-06
788,1,5.8941204172e-05,1904194.26406,8.18364822057e-06
789,1,2.20497803811e-05,340546.621022,1.41952694371e-06
790,1,3.95452692666e-05,273868.7267,1.17603503174e-06
791,1,4.02834070249e-05,328704.885111,1.35931386559e-06
792,1,4.02834070249e-05,342730.012531,1.47389876939e-06
793,1,6.14361920147e-05,517222.042999,2.18604769376e-06
794,1,6.1875602026e-05,969562.65145,4.04817715838e-06
795,1,3.9965168743e-05,2393128.73738,1.04125723208e-05
796,1,1.92211492811e-05,383663.637639,1.58352841609e-06
797,1,1.92211492811e-05,1290038.8884,5.59472118078e-06
798,1,4.04186099157e-05,1618428.22058,6.96124730456e-06
799,1,4.04574891786e-05,1556982.84338,6.77454536533e-06
800,1,6.30116797411e-05,3047537.78721,1.28863372389e-05
801,1,5.96067274573e-05,2253513.65057,9.50729936553e-06
802,1,7.44939709534e-05,318870.121932,1.3277957968e-06
803,1,5.88701263516e-05,1688114.98384,7.21566978451e-06
804,1,4.02210716291e-05,1590103.54735,6.81817207086e-06
805,1,6.3387336511e-05,1140867.51256,4.859802016e-06
806,1,6.15669835669e-05,714525.113319,2.99678349006e-06
807,1,2.40183602913e-05,2603137.23177,1.26553162472e-05
808,1,1.78238028987e-05,2405982.1053,1.17269529139e-05
809,1,1.9583757363e-05,2794976.17994,1.29720268309e-05
810,1,6.41450533407e-05,364843.130577,1.53332791369e-06
811,1,2.1202330817e-05,345709.573324,1.42680219527e-06
812,1,1.92211492811e-05,288529.509508,1.19078607557e-06
813,1,5.67112999211e-05,2017961.52384,8.59692212316e-06
814,1,2.26094199941e-05,294101.892478,1.21409564771e-06
815,1,1.6729203989e-05,303202.309867,1.25161172103e-06
816,1,2.22390359426e-05,287686.196806,1.18891024291e-06
817,1,1.79351692378e-05,2425867.61903,1.18299038946e-05
818,1,6.26550189584e-05,294522.057925,1.23474712411e-06
819,1,2.27482914694e-05,2576675.89028,1.18962724256e-05
820,1,5.98434363655e-05,646724.45106,2.69914050984e-06
821,1,1.92211492811e-05,300634.812611,1.24119346981e-06
822,1,1.71162055321e-05,270412.711924,1.11599592823e-06
823,1,2.14880878849e-05,2525904.09735,1.16774620145e-05
824,1,6.13253328861e-05,777363.060322,3.34478420376e-06
825,1,1.94677538685e-05,298862.451108,1.23486968908e-06
826,1,5.88428169029e-05,471924.228142,2.00187261002e-06
827,1,6.02192099564e-05,573795.335264,2.42277862447e-06
828,1,2.01011030168e-05,2566595.42546,1.25264199889e-05
829,1,6.07852719019e-05,403103.206815,1.66368273829e-06
830,1,5.86999763446e-05,930571.203584,3.97457152384e-06
831,1,1.64897630131e-05,380929.640135,1.57319390085e-06
832,1,5.60614050425e-05,1585191.06204,6.65084185751e-06
833,1,5.60614050425e-05,1502532.26455,6.329908169e-06
834,1,2.04427977293e-05,412684.802301,1.70353089114e-06
835,1,6.21900065191e-05,2430305.4117,1.0460747505e-05
836,1,5.51744273583e-05,1657526.01472,6.99747169156e-06
837,1,5.48384054666e-05,1354740.87766,5.76084449372e-06
838,1,5.45329636318e-05,1813237.91953,7.68072824605e-06
839,1,2.2737238064e-05,2844557.40367,1.31484773967e-05
840,1,5.96826526852e-05,2988738.13786,1.27176278172e-05
841,1,5.4756277695e-05,827608.441551,3.49952601728e-06
842,1,5.45660386493e-05,1113992.57764,4.73053919341e-06
843,1,5.40453443005e-05,2094241.96133,8.87885969272e-06
844,1,5.42003803845e-05,1348133.54421,5.72754689417e-06
845,1,5.68076866252e-05,876005.747359,3.72468403486e-06
846,1,1.65118798584e-05,1304196.1277,6.25901782023e-06
847,1,6.09863375713e-05,425169.01808,1.76616221066e-06
848,1,6.0803164369e-05,1208724.75948,5.10553028312e-06
849,1,5.39482213075e-05,2174485.67301,9.16671675735e-06
850,1,5.68798239639e-05,467229.517483,1.94870871788e-06
851,1,5.24645808326e-05,1655569.23136,6.95056868931e-06
852,1,5.24645808326e-05,1608631.77067,6.74315891331e-06
853,1,2.9373988977e-05,388450.224412,1.60412472856e-06
854,1,5.27726318478e-05,1779261.44651,7.51000621812e-06
855,1,2.94403590577e-05,482243.431919,2.22244734649e-06
856,1,5.21590916499e-05,1698939.47337,7.162307068e-06
857,1,5.22076601409e-05,1315615.78822,5.57378715425e-06
858,1,3.29459339425e-05,2603137.23221,1.26553162504e-05
